Network,R0,Epidemic_size(%),SD,SE,Epidemic_duration,SD,SE
38,1.75,51.204037491,30.7363531497,1.6088142532,18.2246575342,11.3129309069,0.5921458671
39,1.75,52.3684210526,30.5095487326,1.6079944063,19.3361111111,11.4601156863,0.6040011303
40,1.75,54.114026563,23.1260132172,1.3487364802,20.3367346939,8.9787472547,0.5236511739
41,1.75,53.045325779,29.2701299846,1.5578918251,16.7365439093,9.5805070308,0.5099189375
42,1.75,59.4707520891,30.0910904876,1.588147014,18.0222841226,10.0308468147,0.5294078466
43,1.75,55.1543624161,26.4495784293,1.5321829397,22.7818791946,10.9496747136,0.6342976254
44,1.75,51.391567925,29.3297421664,1.5006401562,17.8534031414,10.0743038651,0.5154462266
45,1.75,45.3450520833,23.0707479567,1.4419217473,20.46484375,10.2625082966,0.6414067685
46,1.75,51.5555555556,26.7370635915,1.6007061272,21.7741935484,11.2792469997,0.6752708547
50,1.75,65.8287658288,29.2638581641,1.4505555952,16.2481572482,8.714406175,0.4319570771
51,1.75,69.375,32.8526540024,1.4692153518,12.528,7.8279764946,0.3500777514
52,1.75,75.675,28.0821451282,1.2558717092,12.796,6.5986653196,0.2951012843
53,1.75,72.791838843,27.0656567124,1.2302571233,16.8553719008,7.1066079181,0.3230276326
54,1.75,82.9869727047,23.9415470133,1.0750071956,16.5564516129,7.0017882731,0.3143895744
55,1.75,48.3959899749,26.6443741973,1.5782765154,23.1298245614,12.2124751419,0.7234045945
56,1.75,39.5363507333,20.2835331448,1.0502415359,15.1876675603,8.3442782359,0.4320503498
57,1.75,33.2304526749,13.2563934103,1.1046994509,38.8263888889,14.6852769529,1.2237730794
58,1.75,42.8652968037,22.5432892804,1.5233343199,25.3105022831,11.684373877,0.7895568172
59,1.75,43.1511186154,20.1477094935,1.4037574366,27.8106796117,12.4459250759,0.8671486894
60,1.75,43.7953387868,20.4472239756,1.414364057,33.4258373206,13.6657117243,0.9452770459
61,1.75,69.7352342159,26.7141050556,1.2055906843,15.6028513238,6.5085805824,0.2937281298
62,1.75,46.1204819277,21.6671040001,1.3730969244,21.4497991968,10.8353175489,0.6866603493
63,1.75,48.1503229595,22.2490529883,1.3745510841,21.9236641221,10.6176565611,0.655961013
65,1.75,67.6121832132,28.28925839,1.4306492903,16.1969309463,8.6180439264,0.4358332148
66,1.75,44.0548542933,20.5199022494,1.426231798,33.3671497585,12.548667889,0.8721927107
67,1.75,58.8744588745,26.9594874813,1.3739827077,17.825974026,9.2384487734,0.4708349471
68,1.75,49.5245901639,22.8947030579,1.4656831733,22.2540983607,11.0216340726,0.7055878192
69,1.75,43.8047774532,20.8811138396,1.3127843794,19.7549407115,10.1729716927,0.6395692506
3,1.8,46.1473372468,20.0012702425,1.4472411221,42.0890052356,14.8305413809,1.0731003126
4,1.8,45.9387597564,18.7368942807,1.4043896017,49.2471910112,16.5541541674,1.2407863133
5,1.8,46.3167380041,19.468588026,1.4013796306,46.8341968912,16.0563603043,1.1557621047
6,1.8,49.2076830732,24.2812632592,1.5739205257,25.9201680672,12.2898269048,0.7966311562
7,1.8,49.2688074778,21.6676416001,1.5283176009,37.1940298507,14.4355546478,1.0182055183
8,1.8,50.4872881356,18.642996406,1.4738582763,49.325,16.4090485708,1.297249193
9,1.8,46.0703637448,19.8481145149,1.4213530026,27.6358974359,11.1491401802,0.7984065116
10,1.8,45.1265822785,23.8132858825,1.3396019914,17.4588607595,9.3291541787,0.5248059246
11,1.8,19.1609977324,7.7148743713,0.6363121136,28.5850340136,9.9103762962,0.8173940603
12,1.8,18.5810810811,7.5877400394,0.7106569663,33.7456140351,11.9280087627,1.1171603768
13,1.8,17.2055607623,5.4675157111,0.6730046608,32.0454545455,8.4592280939,1.0412589986
14,1.8,56.1536691971,29.8463737434,1.3580570289,15.3416149068,7.2897207103,0.3316937774
15,1.8,34.0155203895,17.3231494567,1.1897587894,27.4528301887,11.3267358414,0.7779234114
16,1.8,19.5465342259,3.4318867785,0.4627555188,51.3454545455,12.4114583156,1.6735606979
17,1.8,31.9069485795,11.67929398,1.0127232247,42.5563909774,13.4323218836,1.1647300219
18,1.8,59.096692112,27.4386710762,1.3840978639,18.572519084,7.6131303486,0.3840316254
20,1.8,60.95,33.4865271415,1.4975630204,11.962,7.8148932174,0.3494926494
21,1.8,75.0285714286,28.8574823177,1.2905458424,12.302,6.6961777157,0.2994621712
22,1.8,81.425,25.0805078697,1.1216344101,13.164,6.573058953,0.2939561328
24,1.8,57.8222222222,33.5297619776,1.499496541,12.66,8.6011859647,0.3846567301
26,1.8,47.0824949698,23.0982877501,1.5826685983,25.8450704225,12.472671972,0.8546134017
27,1.8,52.1225607669,25.2533779852,1.5845378616,21.031496063,9.8296009706,0.6167640191
28,1.8,50.7223796034,27.3312900202,1.4546977862,18.611898017,9.8840057409,0.5260725439
29,1.8,40.1134751773,19.7558713295,1.2887309476,31,13.837353086,0.9026493875
30,1.8,83,24.0346971411,1.0748643325,12.214,6.2344369433,0.2788124961
31,1.8,60.7036059807,29.2218605578,1.5010261525,17.2638522427,9.3271831254,0.4791052155
33,1.8,52.8282828283,28.1174820468,1.7111754641,20.837037037,11.3396762691,0.6901107208
34,1.8,62.3281786942,27.4919123128,1.395690387,15.5154639175,8.2394742627,0.4182959298
35,1.8,55.0610328638,28.178189429,1.4955430117,16.5577464789,9.0820308887,0.4820241507
36,1.8,77.95,29.7917354312,1.3323269118,13.216,7.3716581581,0.329670575
37,1.8,47.933392804,27.527729041,1.4630822914,17.4435028249,10.6053192677,0.5636663595
38,1.8,53.4324942792,29.8681794425,1.5569864838,18.1576086957,10.477571633,0.5461811775
39,1.8,52.4366471735,30.5300364826,1.6295727925,18.6752136752,11.3244025092,0.6044518889
40,1.8,56.7355889724,23.6614700007,1.3570783762,21.1842105263,9.8967838028,0.5676194798
41,1.8,55.5515759312,30.1705430274,1.6149921417,17.5186246418,10.3465910031,0.5538403186
42,1.8,56.746031746,31.5619663891,1.6233723817,17.6428571429,11.0241180662,0.5670194493
43,1.8,55.3684210526,28.0776873334,1.5622843143,22.5417956656,11.0097319402,0.6125978721
44,1.8,54.2158968851,29.8540739186,1.5078584367,18.1862244898,10.3516494806,0.5228372532
45,1.8,47.1418732782,23.6190754681,1.5182916753,21.5619834711,10.6082710301,0.6819254893
46,1.8,55.2450331126,25.1240543,1.4457268669,22.1225165563,10.1554909441,0.584382836
50,1.8,66.2215535076,28.7754655491,1.4228551976,16.9266503667,8.8078925918,0.4355222588
51,1.8,71.475,32.0704205616,1.4342328089,12.546,7.1304897448,0.3188851956
52,1.8,77.975,27.8986894854,1.2476673234,12.646,6.3258741688,0.2829016932
53,1.8,76.7802254098,27.0565017365,1.224790285,16.8073770492,7.0840813007,0.3206812928
54,1.8,84.940411701,22.26587105,0.9987608153,16.5452716298,6.5236346951,0.2926250086
55,1.8,51.4336016097,26.513742861,1.5733011859,23.5281690141,12.1847247144,0.7230303901
56,1.8,39.7923875433,19.8603969727,1.0269566793,14.4946524064,7.8918981851,0.4080803402
57,1.8,35.0831146107,14.4742629284,1.2843831429,39.9212598425,14.7106508628,1.3053591801
58,1.8,46.2061403509,22.9910653321,1.5226204978,26.1315789474,11.2417713828,0.7445044974
59,1.8,41.5458937198,20.7165747909,1.4399014846,26.7729468599,12.6598624941,0.87992127
60,1.8,48.5084980923,21.6797086181,1.5896333617,35.1989247312,14.3754644217,1.0540601923
61,1.8,71.0575635877,28.4540978926,1.275058615,15.6425702811,6.9813833784,0.3128432697
62,1.8,47.96875,22.7376125272,1.421100783,21.0703125,10.7082646191,0.6692665387
63,1.8,50.0525072197,23.1031021026,1.3496976362,21.1979522184,9.7460097324,0.569367968
65,1.8,68.0926916221,29.1605977353,1.44366471,16.5049019608,9.0375022301,0.4474230314
66,1.8,47.5487064836,20.1867998286,1.4203382795,34.3267326733,13.0589743133,0.9188262264
67,1.8,58.9621811785,26.828478512,1.3780863747,17.2242744063,9.5428400373,0.490182767
68,1.8,49.8604651163,23.5831841898,1.4682249164,20.976744186,9.4888470773,0.5907498154
69,1.8,44.2914039164,21.5923285566,1.3339785132,19.6832061069,10.1771908771,0.6287489522
3,1.85,47.9454741591,20.7774837069,1.4476358853,43.4368932039,15.8843941873,1.1067181842
4,1.85,48.5932388222,19.6699928051,1.4869116929,50.5257142857,17.2890773588,1.3069314025
5,1.85,48.9925768823,19.8136551562,1.5471865313,47.0670731707,16.7317906472,1.3065333443
6,1.85,48.8852813853,24.2843228491,1.4945967535,24.9053030303,12.0127193601,0.7393317684
7,1.85,49.4318181818,21.9861158606,1.5546531617,36.595,14.5801568922,1.0309727809
8,1.85,48.4794188862,19.2320442006,1.4538058902,46.4971428571,15.9409174447,1.2050200923
9,1.85,47.3953488372,19.8827825156,1.4059250346,28.81,11.9140211516,0.8424485147
10,1.85,45.5940594059,24.0765466112,1.383161463,17.5610561056,9.0409082136,0.5193866061
11,1.85,18.4688043748,7.7881762004,0.6380322546,28.3154362416,10.117489176,0.8288570088
12,1.85,19.7648435837,8.1072073806,0.7193983242,31.968503937,10.3276534276,0.9164310496
13,1.85,17.5631256537,4.9545187635,0.596453968,35.0289855072,9.1461103073,1.1010622918
14,1.85,58.6812685375,29.6824096559,1.3450383711,15.3121149897,6.873536211,0.3114696568
15,1.85,38.4291725105,17.6569924354,1.2272458106,29.2608695652,10.7050742051,0.7440540918
16,1.85,19.591035836,3.981129384,0.4792716571,50.1014492754,13.3711184833,1.6096935053
17,1.85,33.1925480213,11.978338134,1.1121607753,42.5344827586,12.9244695979,1.2000068764
18,1.85,63.995215311,24.3981348253,1.1933517822,19.4186602871,7.420670479,0.3629568573
20,1.85,61.55,32.4187060198,1.4498086081,11.64,7.6484246744,0.3420479499
21,1.85,78.6,25.9276701929,1.159520661,12.326,6.0119650698,0.2688632515
22,1.85,82.05,26.2854046954,1.1755190343,13.176,6.5736613846,0.2939830743
24,1.85,60.4444444444,33.5224266189,1.4991684938,12.836,8.794151693,0.3932864198
26,1.85,49.1722869405,22.6157511564,1.4816071201,25.9012875536,11.2979031846,0.7401502468
27,1.85,54.3628185907,24.5452699945,1.4413478834,21.2689655172,10.4348588031,0.6127560077
28,1.85,50.1641791045,29.0350262048,1.5863529437,18.2805970149,10.9347622978,0.5974298847
29,1.85,42.6018099548,19.2017762696,1.2916512493,31.5429864253,12.6828422291,0.8531402918
30,1.85,85.3666666667,22.8468086758,1.0217403454,12.39,6.5648990853,0.2935912124
31,1.85,60.6266318538,28.5915712168,1.460961042,17.3524804178,9.1416778835,0.4671179189
33,1.85,59.7914072229,25.4308301459,1.4882267672,22.7705479452,10.1875606919,0.5961818953
34,1.85,63.6735572782,28.2234116142,1.4346766404,15.6563307494,8.2720681262,0.4204928543
35,1.85,55.8268398268,27.8319845897,1.4184492778,16.6363636364,9.3346291336,0.4757367521
36,1.85,77.9,30.8579811394,1.3800108695,13.342,7.104437768,0.3177201158
37,1.85,52.1848387547,28.2888479743,1.4569497949,17.7824933687,9.5470584379,0.4916985254
38,1.85,53.8682772505,30.0937693004,1.5730265203,18.4016393443,10.8496882452,0.5671222896
39,1.85,54.4149630274,31.1670521838,1.6358459971,19.9256198347,11.9755250563,0.6285520559
40,1.85,56.0924369748,24.1791420689,1.4660758336,20.0036764706,9.4920625361,0.57554083
41,1.85,57.6314016173,28.6721009185,1.4885813097,17.4366576819,9.7956563144,0.5085651361
42,1.85,59.4647519582,31.5143373295,1.6103074138,17.8511749347,10.2011770389,0.5212557968
43,1.85,56.9367088608,28.5521250056,1.6061825195,23.2658227848,12.3138893081,0.6927103937
44,1.85,56.3382139559,31.0167414558,1.5527792615,18.6390977444,10.7456385132,0.5379547899
45,1.85,48.9741161616,23.871020374,1.4691597445,20.3522727273,9.831196218,0.6050683003
46,1.85,55.0225080386,27.0908227389,1.5361796233,22.1382636656,11.3155634595,0.641646737
50,1.85,69.9501936912,28.1925963288,1.380597382,17.206235012,8.9603795886,0.4387916763
51,1.85,73.625,31.5483260253,1.4108840314,13.388,7.8405010044,0.3506378645
52,1.85,80.7,26.0770013614,1.1661989539,13.11,6.2101449258,0.2777261241
53,1.85,77.4242424242,26.4591942009,1.1892523394,16.7797979798,6.9178437085,0.3109339518
54,1.85,89.2276737347,19.3943512214,0.8699555474,16.9637826962,6.1069192687,0.2739327671
55,1.85,53.7488174078,27.1480965843,1.5621974124,24.2814569536,12.0510882912,0.693462206
56,1.85,42.2712012845,20.7880542128,1.0355267392,15.1687344913,7.9506115149,0.3960481694
57,1.85,35.897948308,16.046856714,1.3610766221,39.9496402878,14.568776972,1.2357075347
58,1.85,48.3641975309,23.8290394577,1.5286335939,26.2962962963,11.4486987178,0.7344343652
59,1.85,45.4857030944,21.2176476501,1.4240352698,28.2117117117,12.9519294103,0.869276585
60,1.85,51.3687481503,21.2239915113,1.4374700885,35.6330275229,12.4923173091,0.8460864894
61,1.85,73.1066666667,28.0767551148,1.2556306605,15.566,6.6206981505,0.2960866225
62,1.85,48.5353159851,22.5367864911,1.3740921239,20.8847583643,10.2252380217,0.6234437654
63,1.85,47.0143415906,23.864477439,1.3894435948,20.2779661017,10.1060825416,0.5883988741
65,1.85,68.8712315962,28.7073512735,1.4555204876,16.3007712082,9.0055409634,0.4565990519
66,1.85,47.5045648205,21.4086239925,1.4703503325,33.358490566,13.1218445833,0.901211986
67,1.85,59.8503740648,27.962683452,1.3963897749,16.5735660848,8.6084224547,0.429884103
68,1.85,52.2261484099,23.5830632241,1.4018675971,21.8268551237,9.7781966841,0.5812534597
69,1.85,46.8190537084,21.0214132992,1.2746104034,19.8419117647,9.8332049645,0.596225628
3,1.9,51.4753445788,19.8614985177,1.3940039143,43.4679802956,16.7297472401,1.1741980655
4,1.9,52.9815245049,18.4041555734,1.2791772385,51.0483091787,16.5866946427,1.1528549715
5,1.9,51.0270951481,20.0612703598,1.3943546781,48.7342995169,17.8504775337,1.2406939545
6,1.9,52.5239977414,24.7975168847,1.5590065293,27.1264822134,11.8681745634,0.746145742
7,1.9,53.2354108773,21.5014585838,1.4208563769,37.3406113537,13.7309506495,0.9073667591
8,1.9,50.721041296,19.7367061607,1.4670178155,48.6022099448,17.0289579681,1.2657524774
9,1.9,47.2248062016,20.9284179518,1.3952278635,27.5377777778,11.2277293418,0.7485152895
10,1.9,45.2878787879,24.4235139752,1.3444701952,17.5939393939,9.2702829022,0.5103122784
11,1.9,18.7096774194,8.6436300805,0.6942730753,28.2258064516,10.0678654477,0.8086704128
12,1.9,18.4775501308,7.2356673886,0.6497821133,32.1935483871,10.4647468253,0.9397620071
13,1.9,17.9937601736,5.2515161408,0.6023902147,34.1578947368,8.6891532983,0.9967142403
14,1.9,57.4977416441,30.4865669393,1.3744405837,15.2601626016,7.4572902055,0.3362006068
15,1.9,41.1751152074,17.9357962582,1.2376875277,30.7428571429,11.601747464,0.8005966353
16,1.9,21.2141777462,4.0292416177,0.4591746975,52.2857142857,12.6109179073,1.4371474744
17,1.9,34.8888422819,11.8805051956,1.0500982235,42.640625,13.096238949,1.1575549211
18,1.9,64.4963144963,25.8568461871,1.2816762814,18.828009828,7.3354111827,0.363602833
20,1.9,66.275,32.0029197887,1.4312140825,12.6,7.6806249746,0.3434879911
21,1.9,79.3714285714,26.414529088,1.1812936527,12.704,6.4128296407,0.2867904601
22,1.9,84.2,23.7641536773,1.062765261,13.91,6.7211531749,0.3005791077
24,1.9,58.1777777778,34.0810653053,1.5241515754,12.044,8.2807043179,0.3703243551
26,1.9,50.6201550388,23.757425811,1.4790727259,25.8023255814,11.8418058878,0.7372386324
27,1.9,56.3292154661,25.4336460008,1.5449839666,22.5682656827,11.1766241107,0.6789315638
28,1.9,51.0838150289,29.1705454304,1.5682182378,18.9942196532,10.9235372481,0.5872530006
29,1.9,42.3555555556,20.8298693416,1.3886579561,31.7955555556,13.8423818688,0.9228254579
30,1.9,85.2333333333,24.1120301924,1.0783227717,12.088,6.3620952524,0.2845215493
31,1.9,62.5479930192,28.7416911693,1.4705528498,17.5366492147,9.0938945791,0.4652841237
33,1.9,57.7922077922,25.401109446,1.4993800822,21.331010453,10.4226960216,0.6152322933
34,1.9,64.8825065274,27.3398886997,1.3970030531,15.6866840731,7.870757938,0.4021769434
35,1.9,58.5265049416,27.8055887367,1.4435942387,17.2102425876,9.0704937767,0.470916573
36,1.9,80.15,29.4805444319,1.3184100273,13.806,7.5241188188,0.336488823
37,1.9,51.9235907026,27.779074753,1.3994895681,17.2030456853,9.1473771372,0.4608382026
38,1.9,55.4421317778,30.9887745191,1.5552820103,18.3979848866,11.0059656811,0.5523735835
39,1.9,55.8327325162,31.1664665795,1.631327419,19.0191780822,10.9117086483,0.5711449343
40,1.9,60.4608294931,23.1829960056,1.3167056935,21.2387096774,9.2715895362,0.5265908999
41,1.9,58.8841623037,30.0474509848,1.5373613339,17.7408376963,10.3176439805,0.52789659
42,1.9,59.3832020997,31.7160932469,1.6248646791,17.7427821522,10.2666282319,0.5259752977
43,1.9,56.2,30.6570274706,1.7699843063,22.4433333333,11.9546415904,0.690201554
44,1.9,54.1773122126,32.5492470925,1.6035863071,17.572815534,10.8798396813,0.536011229
45,1.9,50.6772673734,22.5928413373,1.3430050158,21.3816254417,10.4473751843,0.6210319926
46,1.9,54.3558282209,27.3840401734,1.5166617122,21.2515337423,10.1548402182,0.5624245821
50,1.9,71.5567765568,28.0948500625,1.3708883113,17.5595238095,8.9175471623,0.4351317463
51,1.9,73.875,31.6274702593,1.4144234691,13.048,7.5518008448,0.3377268008
52,1.9,82,25.0199920064,1.1189280585,13.598,6.5769594799,0.2941305696
53,1.9,80.4924242424,25.5104567228,1.1466097609,17.1878787879,7.0443798463,0.3166213282
54,1.9,89.9692307692,19.5928739612,0.876219961,16.574,6.3388109295,0.2834802427
55,1.9,54.5497406884,28.3096387239,1.6263462508,23.9834983498,12.8631945449,0.7389712185
56,1.9,45.6877487837,21.0703092497,1.0548348311,16.045112782,8.0554450785,0.4032766652
57,1.9,36.5173237754,14.2616578034,1.145523921,39.2903225806,13.0882699228,1.0512751384
58,1.9,48.28125,23.3796774476,1.4176011707,26.5735294118,12.576900133,0.7625865837
59,1.9,45.8788378323,21.8612406885,1.5049898749,28.1658767773,11.5736246791,0.7967611814
60,1.9,52.9017857143,21.7661808471,1.4543141312,35.8928571429,13.7820128265,0.920849466
61,1.9,73.1066666667,27.4330247046,1.2268421614,15.622,6.4429120745,0.2881357874
62,1.9,51.4264150943,22.7611730883,1.3982077482,21.7094339623,9.5040460927,0.5838289105
63,1.9,51.9855144855,22.384851006,1.2754952623,21.6103896104,9.2345424994,0.5261868933
65,1.9,67.1957671958,29.3651876983,1.510382278,14.8333333333,8.0780747091,0.4154913296
66,1.9,47.318810222,21.4080140517,1.4085439131,31.8571428571,11.6790198757,0.7684230923
67,1.9,60.695504665,27.4250156589,1.3834090392,16.8396946565,8.6740378856,0.4375473315
68,1.9,50.8628762542,24.9562411632,1.443256691,21.4782608696,10.7570632774,0.6220970317
69,1.9,47.4664923178,21.5027694195,1.3184193839,20.1654135338,9.3150217844,0.5711406304
3,1.95,51.642865436,20.491256192,1.553438123,43.3333333333,14.8986357986,1.1294626651
4,1.95,53.966933179,19.9345615519,1.3723518131,50.7914691943,16.0515792795,1.1050362894
5,1.95,56.093857833,18.8558878295,1.3715640202,49.0634920635,16.6801910358,1.2133053655
6,1.95,56.4393939394,23.5468166222,1.4492063829,28.1060606061,12.3225326842,0.7583994604
7,1.95,55.2036199095,21.3901897491,1.4388598703,37.628959276,13.9617406538,0.9391683095
8,1.95,53.358001114,19.6907127789,1.3491854085,48.20657277,16.5053570473,1.13092843
9,1.95,51.8547929665,20.3329725243,1.4201164014,28.5804878049,11.4857115798,0.8021968936
10,1.95,44.3220338983,26.336441646,1.5333669153,16.9118644068,9.9870608619,0.581469164
11,1.95,20.658436214,9.1564710774,0.6824830588,28.8888888889,10.5782212792,0.788454062
12,1.95,19.7876447876,7.8663979738,0.6821032107,31.7067669173,9.0394140762,0.7838166064
13,1.95,19.1569881248,5.2512353128,0.5908101315,34.3670886076,9.4254935944,1.0604508803
14,1.95,62.0612564275,30.378439966,1.3626592645,15.2937625755,7.2118155153,0.3234941372
15,1.95,40.5947165804,18.475327027,1.1851927814,29.3827160494,10.9129378058,0.7000652866
16,1.95,21.4915563076,4.0549293214,0.4745935796,49.8493150685,11.131433012,1.3028356897
17,1.95,37.6615452881,11.5109658036,1.0464514367,45.5454545455,14.4793954488,1.3163086772
18,1.95,63.7319711538,27.9274222634,1.3692545297,18.0961538462,7.0325742507,0.3448003205
20,1.95,65.025,31.9305789957,1.4279789039,11.736,6.8735946927,0.3073964997
21,1.95,79.5714285714,26.9583957616,1.2056161097,12.47,6.4387188167,0.2879482592
22,1.95,86.625,22.1821296318,0.9920149948,13.402,6.2270696158,0.2784830192
24,1.95,59.4,34.2580692486,1.5320674324,12.232,8.2310495078,0.3681037245
26,1.95,50.6239067055,23.4127567665,1.495786162,26.2367346939,12.0925460913,0.7725644309
27,1.95,55.4677206851,26.5039447453,1.5379148583,20.4410774411,9.7319666356,0.5647059799
28,1.95,54.0084985836,28.4317668615,1.5132702584,18.8611898017,10.0992522513,0.5375289597
29,1.95,40.7231404959,21.4091075695,1.3762295583,29.9338842975,12.9450431096,0.8321388878
30,1.95,87.8666666667,20.3170426544,0.9086057695,12.258,6.0215808556,0.2692932825
31,1.95,61.1083123426,30.5248935274,1.5320004907,17.0982367758,9.0697227602,0.4551963369
33,1.95,61.2745098039,24.4813073686,1.3995031921,22.6405228758,9.6413558962,0.5511596317
34,1.95,68.0904522613,26.0940868039,1.3079783838,16.027638191,7.7116201525,0.3865485901
35,1.95,58.8007054674,27.9870785583,1.4394999924,17.8915343915,9.4435881372,0.4857257617
36,1.95,81.475,29.7743492792,1.3315493795,13.598,7.5588620837,0.338042589
37,1.95,54.5403508772,28.9868022739,1.4968720329,18.0933333333,10.0143541424,0.5171390242
38,1.95,56.7708333333,31.7662682339,1.6210655876,19.015625,11.4850339947,0.5860931868
39,1.95,58.7719298246,30.2464001835,1.6075780324,19.709039548,11.0516291042,0.5873874597
40,1.95,59.9677158999,23.478221963,1.3669549316,20.6338983051,8.967069891,0.5220829937
41,1.95,59.6982758621,30.3863437138,1.5649763215,18.2281167109,10.7691451827,0.5546391949
42,1.95,64.4290123457,30.1206738241,1.4967083155,19.2271604938,9.9974195726,0.4967757725
43,1.95,59.914893617,28.8383829535,1.5899115184,22.9604863222,11.592431018,0.6391114104
44,1.95,62.5686353288,31.080701542,1.5678139984,19.3409669211,10.297151269,0.519422571
45,1.95,50.3892733564,24.3801441854,1.4341261286,20.9653979239,10.4619352843,0.6154079579
46,1.95,53.4743589744,28.0060544548,1.5855306138,21.2884615385,11.1869369879,0.6333355917
50,1.95,71.9921104536,29.4843757944,1.4235190775,16.62004662,8.0865175425,0.390420746
51,1.95,77.025,30.2380038197,1.3522846409,13.018,7.1233191702,0.3185645178
52,1.95,86.225,22.4847031335,1.0055464932,13.264,5.9189782902,0.2647047563
53,1.95,81.500501002,26.023630289,1.1649776877,16.7895791583,6.657511287,0.2980311363
54,1.95,92.1227069524,16.5208280628,0.7395738359,17.124248497,5.6901096547,0.2547242915
55,1.95,52.9953917051,27.3454838862,1.5531191186,22.7258064516,12.3911640668,0.7037708272
56,1.95,45.7942597329,21.9410365742,1.0783431175,15.9516908213,8.6369381172,0.4244823504
57,1.95,35.7764390897,14.126758464,1.0964491008,38.8855421687,14.1316583201,1.0968294034
58,1.95,48.1538461538,24.3621590361,1.510876965,27.3692307692,11.7696731943,0.7299241454
59,1.95,48.0858022316,21.8751871346,1.4551158032,28.9380530973,12.4536543919,0.8284047676
60,1.95,55.9977656752,20.4527074477,1.3456893532,35.1082251082,11.9555986581,0.7866206401
62,1.95,51.1111111111,22.1564618402,1.3264726735,20.9749103943,9.53409734,0.5707914774
63,1.95,54.9110498622,22.8771375696,1.3056672055,21.7622149837,9.1276937827,0.5209450001
65,1.95,70.4202832344,28.6371407681,1.4354501608,16.1984924623,8.7654127136,0.4393704382
66,1.95,51.2077663966,20.8121327091,1.4327663031,34.5165876777,12.9733032373,0.8931190271
67,1.95,60.9902740937,28.5119334743,1.4684392827,17.0848806366,8.6700930855,0.4465325118
68,1.95,53.3096085409,24.52553786,1.4630709274,21.8754448399,10.9578033375,0.6536877431
69,1.95,48.0137629027,20.9092164741,1.2540514681,19.7374100719,8.9216878535,0.5350872791
3,2,53.5444535445,19.4882532351,1.3079659164,43.7927927928,14.7834928135,0.9922030719
4,2,58.061531344,17.1633829593,1.219748514,51.7575757576,14.6129117592,1.0384944184
5,2,56.363246948,20.311876039,1.4256142194,49.1280788177,16.5759440437,1.1634031974
6,2,56.2445887446,23.6371936449,1.4547687042,27.5946969697,12.6556420188,0.7789009227
7,2,56.0945780677,22.7566707299,1.5238993863,36.4529147982,13.5244763342,0.9056659223
8,2,55.2799933533,18.1175631234,1.2684831406,50.7892156863,15.7871777635,1.1053235303
9,2,52.4192659539,18.9394592899,1.3038461482,30.2369668246,12.1947373582,0.8395203416
10,2,50.5161290323,24.1712585492,1.3728352342,18.5838709677,9.95754202,0.565550383
11,2,20.1295225862,8.259351541,0.6279468695,28.7225433526,9.8011094338,0.7451645515
12,2,19.9584199584,8.8349805654,0.7388181906,32.7132867133,11.8378451885,0.9899303455
13,2,17.9839633448,5.3860947519,0.6347573539,33.0555555556,8.9207761385,1.0513235502
14,2,66.7888888889,30.0234044508,1.3426874654,15.962,6.6849499624,0.2989600508
15,2,43.1843855906,19.6297859705,1.2244724064,30.7509727626,12.2356979573,0.7632418685
16,2,22.0759522651,4.3668289651,0.4793217499,48.7108433735,11.7929222397,1.2944413828
17,2,36.883358644,11.8699201966,1.0141157216,44.6715328467,12.4619769079,1.0646985402
18,2,67.8921568627,26.1470790416,1.2683196316,18.2352941176,6.399718852,0.3104319624
20,2,67.7,31.9250685199,1.4277324679,12.728,7.6494454701,0.3420936012
21,2,83.5714285714,23.6966371506,1.0597458301,12.71,6.2525114954,0.2796208147
22,2,86.475,22.2881554867,0.9967566152,13.794,6.473605178,0.2895084247
24,2,62.4222222222,34.4409962432,1.5402481763,12.908,8.5109068847,0.3806193269
26,2,51.1168831169,23.6377907376,1.4254124136,25.4072727273,12.0463325924,0.7264211874
27,2,55.816242822,25.8921116156,1.590539773,21.6641509434,10.8229507074,0.6648485769
28,2,51.4747191011,29.2557865433,1.5505535857,18.1657303371,10.4791421927,0.5553934254
29,2,43.0613668061,20.5210587891,1.3273969459,31.0251046025,11.9982302343,0.7761009962
30,2,87.8333333333,20.6094638455,0.9216832428,12.41,5.7742445393,0.2582320662
31,2,64.2773600668,29.8436459747,1.4940510312,17.3233082707,8.8713010906,0.4441205526
33,2,59.6609660966,26.3407547374,1.5132368212,22.2178217822,10.9796727518,0.6307657187
34,2,67.0792079208,27.2407834462,1.355279631,15.8366336634,8.0645934724,0.4012285215
35,2,61.5503875969,27.2230285541,1.3838243115,17.8863049096,8.7413297636,0.4443467639
36,2,84.7,27.1161391057,1.2126706066,14.41,7.4585454346,0.3335562921
37,2,54.445513261,28.0782703771,1.4347325943,18.7023498695,10.0528717024,0.5136777481
38,2,61.5519568151,30.2330011615,1.5309075231,19.7974358974,10.9449669309,0.5542199441
39,2,56.9274537696,31.8897727016,1.6578703393,19.1513513514,11.7537256111,0.6110470981
40,2,59.8117713162,24.2996474805,1.319775689,20.2182890855,8.7949178486,0.4776743684
41,2,61.2333333333,31.2126398898,1.6118137931,18.3706666667,10.2029377904,0.5268774419
42,2,64.7727272727,30.8284734568,1.5711644914,18.9636363636,10.5438467202,0.5373641868
43,2,59.3103448276,28.9446708086,1.6205904418,22.5642633229,11.124323459,0.6228425394
44,2,62.4871001032,29.972209972,1.4838455031,18.7745098039,9.8602060818,0.4881529413
